MODIFIED_ADDRESS,count
"85-11 164th ave, jamaica, ny 11414",1
"5 e 131st st #3a, new york, ny 10037",1
"3017 riverdale ave #3c, bronx, ny 10463",1
"3025 ocean ave #6h, brooklyn, ny 11235",1
"575 4th ave #2a, brooklyn, ny 11215",1
"123 bay 10th st, brooklyn, ny 11228",1
"4907 4th ave #3c, brooklyn, ny 11220",1
"6988 136th st, flushing, ny 11367",1
"2068 ocean ave #2b, brooklyn, ny 11230",1
"446 clifton ave, staten island, ny 10305",1
"7013a park dr e, flushing, ny 11367",1
"515 broadway #2b, new york, ny 10012",1
"3043 brighton 14th st, brooklyn, ny 11235",1
"713 e 239th st, bronx, ny 10466",1
"6712 yellowstone blvd apt g16, forest hills, ny 11375",1
"3054 lawton ave, bronx, ny 10465",1
"431 e 82nd st #1a, new york, ny 10028",1
"6820 17th ave, brooklyn, ny 11204",1
"321 w 90th st #8d, new york, ny 10024",1
"8 piedmont ave, staten island, ny 10305",1
"65-15 alderton st #1a, rego park, ny 11374",1
"345 bedford ave d2, brooklyn, ny 11211",1
"219 e 44th st #31, new york, ny 10017",1
"2044 e 67th st, brooklyn, ny 11234",1
"129 e 70th st, new york, ny 10021",1
"90 bay street landing #6k, staten island, ny 10301",1
"31-53 45th st, long island city, ny 11103",1
"41-59 70th st, flushing, ny 11377",1
"9411 69th ave apt 307, forest hills, ny 11375",1
"3235 emmons ave apt 120, brooklyn, ny 11235",1
"884 e 161 st, bronx, ny 10459",1
"33-15 81st st, flushing, ny 11372",1
"1841 richmond rd, staten island, ny 10306",1
"70 w 45th st ph 2, new york, ny 10036",1
"801 west end ave #2a, new york, ny 10025",1
"85 arlington ave, brooklyn, ny 11207",1
"215 adams st #10b, brooklyn, ny 11201",1
"298 e 2nd st apartment 4, new york, ny 10009",1
"24 w 83rd st #5r, new york, ny 10024",1
"29 e 63rd st, new york, ny 10065",1
"122 hamilton ave, staten island, ny 10301",1
"105 bennett ave # 54b, new york, ny 10033",1
"9 lovell ave, staten island, ny 10314",1
"933 fteley ave, bronx, ny 10473",1
"601 brightwater ct #5l, brooklyn, ny 11235",1
"16803 powells cove blvd #14, beechhurst, ny 11357",1
"17 e 76th st, new york, ny 10021",1
"78-27 268th st, glen oaks, ny 11004",1
"23 bancroft ave, staten island, ny 10306",1
"232 e 118th st #5b, new york, ny 10035",1
"696 autumn ave, brooklyn, ny 11208",1
"61-15 97th st, rego park, ny 11374",1
"71-31 66th rd, flushing, ny 11379",1
"10 bay street landing #1a, staten island, ny 10301",1
"3520 newkirk ave #24, brooklyn, ny 11203",1
"76 powers st, brooklyn, ny 11211",1
"37-30 73rd st, flushing, ny 11372",1
"2815 ocean pkwy #3f, brooklyn, ny 11235",1
"158-34 75th ave, flushing, ny 11366",1
"587 van siclen ave, brooklyn, ny 11207",1
"12 maple terrace, staten island, ny 10306",1
"125-15 defoe st, jamaica, ny 11413",1
"300 e 85th st apt 1103, new york, ny 10028",1
"2117 5th ave, new york, ny 10035",1
"1259 grant ave #5h, bronx, ny 10456",1
"41-38 66th st #5b, woodside, ny 11377",1
"1017 faile st #1017a, bronx, ny 10459",1
"950 hoe ave #4c, bronx, ny 10459",1
"13338 sanford ave # 16b, flushing, ny 11355",1
"390 kings hwy #5d, brooklyn, ny 11223",1
"2711 henry hudson pkwy #5g, bronx, ny 10463",1
"86 beaver st #2j, brooklyn, ny 11206",1
"4630 center blvd, long island city, ny 11109",1
"215 hart blvd #2b, staten island, ny 10301",1
"646 port richmond ave, staten island, ny 10302",1
"943 st marks ave #1a, brooklyn, ny 11213",1
"736 w 186th st #7g, new york, ny 10033",1
"57 thompson st #2b, new york, ny 10012",1
"1286 rockland ave #2h, staten island, ny 10314",1
"45 bogota st, staten island, ny 10314",1
"224 e 11th st apt 22, new york, ny 10003",1
"116 w 14th st fl 4, new york, ny 10011",1
"36 dahill rd #1l, brooklyn, ny 11218",1
"742 lexington ave, brooklyn, ny 11221",1
"180 east end ave #18h, new york, ny 10128",1
"27 e 73rd st, new york, ny 10021",1
"575 park ave # 1508, new york, ny 10065",1
"232 beaumont st, brooklyn, ny 11235",1
"110-36 199th st, jamaica, ny 11412",1
"599 e 7th st #4g, brooklyn, ny 11218",1
"759 glenmore ave, brooklyn, ny 11208",1
"29 essex st, new york, ny 10002",1
"1353 putnam ave, brooklyn, ny 11221",1
"1520 63rd st, brooklyn, ny 11219",1
"9511 shore rd apt 503, brooklyn, ny 11209",1
"148-09 northern blvd #5d, flushing, ny 11354",1
"4701 beverley rd, brooklyn, ny 11203",1
"1838 victor st, bronx, ny 10462",1
"7 van nostrand ct, little neck, ny 11362",1
"1051 herkimer st, brooklyn, ny 11233",1
"345 webster ave #3m, brooklyn, ny 11230",1
"1645 71st st, brooklyn, ny 11204",1
"207 w 98th st #1a, new york, ny 10025",1
"120-15 145th st, jamaica, ny 11436",1
"126-15 103rd ave, south richmond hill, ny 11419",1
"1065 hegeman ave, brooklyn, ny 11208",1
"426 w 58th st ph 3, new york, ny 10019",1
"31-36 48th st, long island city, ny 11103",1
"110-19 saultell ave, flushing, ny 11368",1
"14220 26th ave #5b, flushing, ny 11354",1
"203 w 81st st #2a, new york, ny 10024",1
"15039 59th ave, flushing, ny 11355",1
"659 baltic st, brooklyn, ny 11217",1
"270-10 grand central pkwy #25k, little neck, ny 11362",1
"13-56 bell blvd #2, bayside, ny 11360",1
"42-11 astoria blvd n, astoria, ny 11105",1
"97-37 63rd rd #11f, rego park, ny 11374",1
"117-23 142nd st, jamaica, ny 11436",1
"132 oxford st, brooklyn, ny 11235",1
"3447 80th st apt 31, jackson heights, ny 11372",1
"10557 avenue k, brooklyn, ny 11236",1
"40 remsen st apt 4, brooklyn, ny 11201",1
"208 mayfair dr n, brooklyn, ny 11234",1
"855 e 223rd st, bronx, ny 10466",1
"99-25 60th ave #6g, corona, ny 11368",1
"270-10 grand central pkwy #24k, little neck, ny 11362",1
"9201 shore rd #509, brooklyn, ny 11209",1
"181 73rd st apt 457, brooklyn, ny 11209",1
"186 mackenzie st, brooklyn, ny 11235",1
"459 raritan ave, staten island, ny 10305",1
"185 weirfield st, brooklyn, ny 11221",1
"104-40 alstyne ave, flushing, ny 11368",1
"240 riverside blvd #14n, new york, ny 10023",1
"40-20 217th st, flushing, ny 11361",1
"311 w 138th st, new york, ny 10030",1
"11 windham loop #2g, staten island, ny 10314",1
"36 gramercy park e #5n, new york, ny 10003",1
"900 park ave #16c, new york, ny 10075",1
"32-40 87th st, flushing, ny 11369",1
"409 slater blvd, staten island, ny 10305",1
"203 sterling st, brooklyn, ny 11225",1
"279 central park w, new york, ny 10024",1
"35-38 75th st #3c, flushing, ny 11372",1
"508 lexington ave #3, brooklyn, ny 11221",1
"170 amsterdam ave, staten island, ny 10314",1
"88 brooklyn ave a3, brooklyn, ny 11216",1
"9 franklin ave, brooklyn, ny 11249",1
"101 w 12th st apt 11p, new york, ny 10011",1
"16 bay terrace #2e, staten island, ny 10306",1
"89 nixon ave, staten island, ny 10304",1
"503 hollywood ave, bronx, ny 10465",1
"595 sinclair ave, staten island, ny 10312",1
"402 bay ridge pkwy apt 68, brooklyn, ny 11209",1
"535 w 163rd st #3, new york, ny 10032",1
"160 9th ave #1b, new york, ny 10011",1
"1677 bay ridge ave, brooklyn, ny 11230",1
"500 park ave #16a, new york, ny 10022",1
"555 west end ave, new york, ny 10024",1
"43-45 walker st # 2, new york, ny 10013",1
"40 e 88th st # 14b, new york, ny 10128",1
"2265 ocean pkwy #1f, brooklyn, ny 11223",1
"416 w 52nd st # 312, new york, ny 10019",1
"410 fenimore st, brooklyn, ny 11225",1
"2762 cropsey ave, brooklyn, ny 11214",1
"71 reade st, new york, ny 10007",1
"333 e 46th st #17e, new york, ny 10017",1
"14 long pond ln, staten island, ny 10304",1
"6940 yellowstone blvd apt 202, forest hills, ny 11375",1
"216 e 117th st, new york, ny 10035",1
"245 e 25th st #8l, new york, ny 10010",1
"552 w 141st st #2d, new york, ny 10031",1
"10 greene st, new york, ny 10013",1
"2 cornelia st apt 203, new york, ny 10014",1
"110-25 217th st, queens village, ny 11429",1
"340 w 19th st apt 4, new york, ny 10011",1
"900 5th ave #4b, new york, ny 10021",1
"51 hill st, brooklyn, ny 11208",1
"487 e 93rd st #1, brooklyn, ny 11212",1
"1370 bushwick ave #2a, brooklyn, ny 11207",1
"1611 oriental blvd, brooklyn, ny 11235",1
"188-39 ilion ave, jamaica, ny 11412",1
"423 beach 126th st, rockaway park, ny 11694",1
"4711 8th ave #2b, brooklyn, ny 11220",1
"565 broome st #9e, new york, ny 10013",1
"2805 e 28th st #1b, brooklyn, ny 11235",1
"5621 netherland ave #3c, bronx, ny 10471",1
"382 central park w #14b, new york, ny 10025",1
"63-12 136th st, flushing, ny 11367",1
"57 w 93rd st #3g, new york, ny 10025",1
"3015 riverdale ave #6a, bronx, ny 10463",1
"8811 elmhurst ave apt a4, elmhurst, ny 11373",1
"16 morgan ave, brooklyn, ny 11237",1
"315 e 51st st, new york, ny 10022",1
"321 e 54th st #3c, new york, ny 10022",1
"50 fort pl #2, staten island, ny 10301",1
" 3512 oxford ave #1b, bronx, ny 10463",1
"200 e 90th st #20d, new york, ny 10128",1
"419 britton ave, staten island, ny 10304",1
"8934 15th ave, brooklyn, ny 11228",1
"302 sheldon ave, staten island, ny 10312",1
"270 broadway #19d, new york, ny 10007",1
"235 adams st #4d, brooklyn, ny 11201",1
"661 e 228th st, bronx, ny 10466",1
"175 adams st #3g, brooklyn, ny 11201",1
"568 grand st j102, new york, ny 10002",1
"1641 3rd ave #3h, new york, ny 10128",1
"61 cypress ave, staten island, ny 10301",1
"212 w 18th st #19c, new york, ny 10011",1
"1914 e 26th st, brooklyn, ny 11229",1
"20 greencroft ln, staten island, ny 10308",1
"217 w 122nd st, new york, ny 10027",1
"317 e 3rd st #4, new york, ny 10009",1
"1717 e 18th st #5g, brooklyn, ny 11229",1
"1045 madison ave #11, new york, ny 10075",1
"2925 w 5th st #12h, brooklyn, ny 11224",1
"38 jones st, staten island, ny 10314",1
"345 e 56th st, new york, ny 10022",1
"137 w 77th st, new york, ny 10024",1
"268 cromwell ave, staten island, ny 10305",1
"31 hylan blvd #2b, staten island, ny 10305",1
"99-27 francis lewis blvd, jamaica, ny 11429",1
"491 midland ave, staten island, ny 10306",1
"150 e 37th st #4b, new york, ny 10016",1
"180-11 tudor rd, jamaica, ny 11432",1
"6400 saunders st #6e, rego park, ny 11374",1
"92-30 56th ave #3g, elmhurst, ny 11373",1
"3019 kingsbridge terrace, bronx, ny 10463",1
"429 pennsylvania ave, brooklyn, ny 11207",1
"1139 e 86th st, brooklyn, ny 11236",1
"247 senator st, brooklyn, ny 11220",1
"448 turneur ave, bronx, ny 10473",1
"140-31 cherry ave #9a, flushing, ny 11355",1
"94 walker st, staten island, ny 10302",1
"921 e 84th st, brooklyn, ny 11236",1
"145 lincoln ave #3j, staten island, ny 10306",1
"42-39 248th st, flushing, ny 11363",1
"7401 shore rd #2l, brooklyn, ny 11209",1
"22-36 92nd st, flushing, ny 11369",1
"9201 shore rd #302, brooklyn, ny 11209",1
"3339 80th st apt 1, jackson heights, ny 11372",1
"138-48 229th st, jamaica, ny 11413",1
"304 3rd ave, brooklyn, ny 11215",1
"3811 hylan blvd, staten island, ny 10308",1
"183-07 145th dr, jamaica, ny 11413",1
"113 beach 60th st #95, arverne, ny 11692",1
"157 n pine terrace, staten island, ny 10312",1
"105 15th st, brooklyn, ny 11215",1
"228 beach 125th st, rockaway park, ny 11694",1
"84-49 264th st, queens, ny 11001",1
"186 w 80th st #3e, new york, ny 10024",1
"110-35 166th st, addisleigh park, ny 11433",1
"213-02 42nd ave #7e, bayside, ny 11361",1
"191-20 113th rd, jamaica, ny 11412",1
"1495 e 28th st #3a, brooklyn, ny 11229",1
"1185 anderson ave #1c, bronx, ny 10452",1
"343 e 74th st #20b, new york, ny 10021",1
"23 e 79th st c, new york, ny 10075",1
"145 huntington st 147 1, brooklyn, ny 11231",1
"2483 w 16th st #14d, brooklyn, ny 11214",1
"120 8 st, staten island, ny 10306",1
"250 w 75th st #4c, new york, ny 10023",1
"222-11 100th dr, queens village, ny 11429",1
"98-20 62nd dr, rego park, ny 11374",1
"44 w 96th st #5a, new york, ny 10025",1
"21-26 81st st, flushing, ny 11370",1
"5206 6th ave, brooklyn, ny 11220",1
"110-39 62nd dr, forest hills, ny 11375",1
"17 w 64th st #7a, new york, ny 10023",1
"1065 shore pkwy #2b, brooklyn, ny 11228",1
"26 w 127th st, new york, ny 10027",1
"58-36 79th st, flushing, ny 11379",1
"450 w 17th st apt 1709, new york, ny 10011",1
"243 bay 13th st, brooklyn, ny 11214",1
"50 pine st apt 2, new york, ny 10005",1
"134 beaumont st, brooklyn, ny 11235",1
"3101 ocean pkwy #6c, brooklyn, ny 11235",1
"147-48 roosevelt ave #2c, flushing, ny 11354",1
"63-31 136th st, flushing, ny 11367",1
"92 amity st, brooklyn, ny 11201",1
"20 e 9th st #14j, new york, ny 10003",1
" 8901 shore rd #7e, brooklyn, ny 11209",1
"133 water st #12d, brooklyn, ny 11201",1
"171 w 57th st #8c, new york, ny 10019",1
"219 26th st, brooklyn, ny 11232",1
"84-20 51st ave #2b, elmhurst, ny 11373",1
"83-80 118th st #5e, queens, ny 11415",1
"46 pulaski st, brooklyn, ny 11206",1
"321 w 82nd st apt 8, new york, ny 10024",1
"213-07 28th ave, flushing, ny 11360",1
"203 w 81st st #4e, new york, ny 10024",1
"292 raritan ave, staten island, ny 10305",1
"842 bryant ave, bronx, ny 10474",1
"690 vermont st, brooklyn, ny 11207",1
"65-38 booth st #6h, rego park, ny 11374",1
"1430 thieriot ave #5k, bronx, ny 10460",1
"76-36 113th st #3f, forest hills, ny 11375",1
"61-17 170th st, flushing, ny 11365",1
"18 richmond ct, staten island, ny 10303",1
"35-45 81st st c1, jackson heights, ny 11372",1
"729 e 182nd st, bronx, ny 10457",1
"123 e 88th st #1a, new york, ny 10128",1
" 230 w 56th st apt 62b, new york, ny 10019",1
"119 fenimore st, brooklyn, ny 11225",1
"3710 secor ave, bronx, ny 10466",1
"247 mt hope pl #1, bronx, ny 10457",1
"69-05 65th dr, flushing, ny 11379",1
"14906 northern blvd # 303, flushing, ny 11354",1
"90 fillmore st, staten island, ny 10301",1
"1270 5th ave apt 12h, new york, ny 10029",1
"316 w 79th st apt 7e, new york, ny 10024",1
"245-18 62nd ave, douglaston, ny 11362",1
"30 front st #15a, brooklyn, ny 11201",1
"269-10 grand central pkwy, queens, ny 11005",1
"350 west end ave, new york, ny 10024",1
"760 west end ave #6c, new york, ny 10025",1
"254-15 74th ave #1st, glen oaks, ny 11004",1
"6409 39th ave apt 1, woodside, ny 11377",1
"465 park ave #9e, new york, ny 10022",1
"217 bay 49th st #3a, brooklyn, ny 11214",1
"129 meserole st #3b, brooklyn, ny 11206",1
"354 buel ave, staten island, ny 10305",1
"200 e 94th st apt 2610, new york, ny 10128",1
"912 cranford ave, bronx, ny 10466",1
"92-19 241st st, jamaica, ny 11426",1
"1694 64th st, brooklyn, ny 11204",1
"166-21 goethals ave, jamaica, ny 11432",1
"1211 park ave, new york, ny 10128",1
"200 congress st #5d, brooklyn, ny 11201",1
"1937 madison ave, new york, ny 10035",1
"207 ocean pkwy ste 1h, brooklyn, ny 11218",1
"2528 west st, brooklyn, ny 11223",1
"50 e 10th st #6b, new york, ny 10003",1
"5921 calloway st #2a, corona, ny 11368",1
"870 united nations plaza, new york, ny 10017",1
"190 e 72nd st, new york, ny 10021",1
"45 sutton pl s, new york, ny 10022",1
"193 bleecker st #12b, new york, ny 10012",1
"929 rogers ave, brooklyn, ny 11226",1
"858 e 223rd st, bronx, ny 10466",1
"37-32 89th st #1b, queens, ny 11372",1
"39 lispenard st, new york, ny 10013",1
"14 e 75th st #4a, new york, ny 10021",1
"97-40 62nd dr #3h, rego park, ny 11374",1
"2241 plumb 1st st apt 1l, brooklyn, ny 11229",1
"6939 park dr e, flushing, ny 11367",1
"41-18 27th st #1a, long island city, ny 11101",1
"261-36 langston ave #2, glen oaks, ny 11004",1
"1275 e 51st st #5c, brooklyn, ny 11234",1
"70 washington st, brooklyn, ny 11201",1
"144-11 sanford ave #6c, flushing, ny 11355",1
"1060 park ave #2b, new york, ny 10128",1
"323 e 53rd st, new york, ny 10022",1
"105 oceana dr e ph 1d, brooklyn, ny 11235",1
"144-85 roosevelt ave #5e, flushing, ny 11354",1
"154-12 65th ave, flushing, ny 11367",1
"124 thompson st #23, new york, ny 10012",1
"101 w 67th st ph 1d, new york, ny 10023",1
"19 alton pl, brooklyn, ny 11210",1
"22 bank st, new york, ny 10014",1
"1838 brown st, brooklyn, ny 11229",1
"1060 e 52nd st, brooklyn, ny 11234",1
"1914 bay ridge ave, brooklyn, ny 11204",1
"651 vanderbilt st #7k, brooklyn, ny 11218",1
"2620 ocean pkwy #3f, brooklyn, ny 11235",1
"77 w 55th st #2a, new york, ny 10019",1
"641 5th ave #42b, new york, ny 10022",1
"14 stuyvesant ave, brooklyn, ny 11221",1
" 1 john st #4b, brooklyn, ny 11201",1
"25 tudor city pl, new york, ny 10017",1
"1714 e 29th st, brooklyn, ny 11229",1
"11055 72nd rd apt 309, forest hills, ny 11375",1
"26-25 141st st #5a, flushing, ny 11354",1
"480 park ave apt 18d, new york, ny 10022",1
"150 central park s, new york, ny 10019",1
"52 e 66th st, new york, ny 10065",1
"82-25 queens blvd #4a, elmhurst, ny 11373",1
"3774 hylan blvd, staten island, ny 10308",1
"702 ocean pkwy #1a, brooklyn, ny 11230",1
"212-15 35th ave, flushing, ny 11361",1
"6314 queens blvd ste 3e, flushing, ny 11377",1
"6200 riverdale ave #4h, bronx, ny 10471",1
"62-96 woodhaven blvd #5f, middle village, ny 11379",1
"261 bay 19th st, brooklyn, ny 11214",1
"1437 hancock st, brooklyn, ny 11237",1
"46 coddington ave, staten island, ny 10306",1
"445 waverly ave, brooklyn, ny 11238",1
"50 central park w #10d, new york, ny 10023",1
"1209 8th ave #4r, brooklyn, ny 11215",1
"9-22 119th st, flushing, ny 11356",1
"350 w 42nd st, new york, ny 10036",1
"137-39 75th rd, flushing, ny 11367",1
"188 conklin ave, brooklyn, ny 11236",1
"86-08 57th ave, queens, ny 11373",1
"266 soundview ave, bronx, ny 10473",1
"1281 e 223rd st, bronx, ny 10466",1
"108 howton ave, staten island, ny 10308",1
"591 huguenot ave, staten island, ny 10312",1
"48 charles st, new york, ny 10014",1
"7272 royce pl g1, brooklyn, ny 11234",1
"2652 cropsey ave #14h, brooklyn, ny 11214",1
"39 eldridge st, new york, ny 10002",1
"144-44 41st ave #6a, flushing, ny 11355",1
"6402 fresh pond rd, ridgewood, ny 11385",1
"10421 39th ave #212d, corona, ny 11368",1
"138-28 68th dr #1a, flushing, ny 11367",1
"1249 e 87th st, brooklyn, ny 11236",1
"64-34 grand central pkwy #1b, forest hills, ny 11375",1
"65 central park w #12b, new york, ny 10023",1
"2369 bragg st, brooklyn, ny 11229",1
"944 duncan st, bronx, ny 10469",1
"23-45 bell blvd #2b, bayside, ny 11360",1
"115 96th st #6a, brooklyn, ny 11209",1
"51 w 106th st #3d, new york, ny 10025",1
"1797 troy ave, brooklyn, ny 11234",1
"34-10 94th st #2d, flushing, ny 11372",1
"90 bay street landing #5a, staten island, ny 10301",1
"609 myrtle ave c1, brooklyn, ny 11205",1
"1527 metropolitan ave #4g, bronx, ny 10462",1
"1221 manor ave, bronx, ny 10472",1
"19 teri ct, staten island, ny 10314",1
"57 shore dr, bronx, ny 10465",1
"82-25 queens blvd #3b, elmhurst, ny 11373",1
"73-27 193rd st, flushing, ny 11366",1
"83-85 woodhaven blvd #2s, woodhaven, ny 11421",1
"56 jane st #4e, new york, ny 10014",1
"301 e 63rd st #4b, new york, ny 10065",1
"21-78 35th st #5f, astoria, ny 11105",1
"211 madison ave #22a, new york, ny 10016",1
"2621 palisade ave #16a, bronx, ny 10463",1
"234 w 138th st, new york, ny 10030",1
"71 dewey ave, staten island, ny 10308",1
"211 w 252nd st, bronx, ny 10471",1
"324 e 41st st #1101, new york, ny 10017",1
"35 w 11th st, new york, ny 10011",1
"27110 grand central pkwy #1o, queens village, ny 11005",1
"170-174 mermaid ln #270, bronx, ny 10473",1
"3824 quentin rd, brooklyn, ny 11234",1
"1027 ward ave, bronx, ny 10472",1
"3449 81st st apt 5s, jackson heights, ny 11372",1
"43-64 bowne st, flushing, ny 11355",1
"5 fordham hill oval #11h, bronx, ny 10468",1
"155 hicks st #5a, brooklyn, ny 11201",1
"141-9 28th ave #1d, flushing, ny 11354",1
"1603 11th ave, brooklyn, ny 11215",1
"87-66 257th st, queens, ny 11001",1
"3123 bailey ave, bronx, ny 10463",1
"147-20 76th rd, flushing, ny 11367",1
"33-04 93rd st apt 6n, jackson heights, ny 11372",1
"130 e 38th st, new york, ny 10016",1
"618 avenue h, brooklyn, ny 11230",1
" 215 e 96th st #25c, new york, ny 10128",1
"756 brady ave apt 307, bronx, ny 10462",1
"213 eastern pkwy #2, brooklyn, ny 11238",1
"619 e 6th st #1, new york, ny 10009",1
"41 warren st b, new york, ny 10007",1
"32-86 33rd st d7, astoria, ny 11106",1
"14 e 81st st, new york, ny 10028",1
"51 bedford ave, staten island, ny 10306",1
"108-50 62nd dr #3a, flushing, ny 11375",1
"228 e 89th st, brooklyn, ny 11236",1
"27110 grand central pkwy #11, queens village, ny 11005",1
"669 e 237th st, bronx, ny 10466",1
"159 montauk ave., brooklyn, ny 11208",1
"503 e 182nd st, bronx, ny 10457",1
